Dup?,Merge?,Reason,Merged in Moztrap?,Case ID 1,Case ID 2,Case 1 ,Case 2,Diff,CaseVersion ID 1,CaseVersion ID 2
NO,Yes,TC2111 is included in TC2107,Yes,2107,2111,https://moztrap.mozilla.org/manage/cases/?filter-id=2107,https://moztrap.mozilla.org/manage/cases/?filter-id=2111,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210863&rhs=210867,210863,210867
NO,Yes,TC2108 can be merged in TC2109,Yes,2108,2109,https://moztrap.mozilla.org/manage/cases/?filter-id=2108,https://moztrap.mozilla.org/manage/cases/?filter-id=2109,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210864&rhs=210865,210864,210865
NO,NO,TC2110 has been merged in TC2113,,2108,2110,https://moztrap.mozilla.org/manage/cases/?filter-id=2108,https://moztrap.mozilla.org/manage/cases/?filter-id=2110,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210864&rhs=210866,210864,210866
NO,NO,TC2112 has been merged in TC2113,,2108,2112,https://moztrap.mozilla.org/manage/cases/?filter-id=2108,https://moztrap.mozilla.org/manage/cases/?filter-id=2112,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210864&rhs=210868,210864,210868
NO,NO,Different test points in the two cases,,2108,2113,https://moztrap.mozilla.org/manage/cases/?filter-id=2108,https://moztrap.mozilla.org/manage/cases/?filter-id=2113,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210864&rhs=210869,210864,210869
NO,NO,TC2110 has been merged in TC2113,,2109,2110,https://moztrap.mozilla.org/manage/cases/?filter-id=2109,https://moztrap.mozilla.org/manage/cases/?filter-id=2110,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210865&rhs=210866,210865,210866
NO,NO,TC2111 has been merged in TC2113,,2109,2111,https://moztrap.mozilla.org/manage/cases/?filter-id=2109,https://moztrap.mozilla.org/manage/cases/?filter-id=2111,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210865&rhs=210867,210865,210867
NO,NO,Different test points in the two cases,,2109,2113,https://moztrap.mozilla.org/manage/cases/?filter-id=2109,https://moztrap.mozilla.org/manage/cases/?filter-id=2113,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210865&rhs=210869,210865,210869
NO,NO,TC2110 and TC2111 has been merged in TC2113,,2110,2111,https://moztrap.mozilla.org/manage/cases/?filter-id=2110,https://moztrap.mozilla.org/manage/cases/?filter-id=2111,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210866&rhs=210867,210866,210867
NO,Yes,"TC2110 has been merged in TC2113,and TC2112 is also included in TC2113",Yes,2110,2112,https://moztrap.mozilla.org/manage/cases/?filter-id=2110,https://moztrap.mozilla.org/manage/cases/?filter-id=2112,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210866&rhs=210868,210866,210868
,Yes,TC2110 can be merged in TC2113,Yes,2110,2113,https://moztrap.mozilla.org/manage/cases/?filter-id=2110,https://moztrap.mozilla.org/manage/cases/?filter-id=2113,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210866&rhs=210869,210866,210869
NO,NO,TC2111 has been merged in TC2113,,2111,2112,https://moztrap.mozilla.org/manage/cases/?filter-id=2111,https://moztrap.mozilla.org/manage/cases/?filter-id=2112,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210867&rhs=210868,210867,210868
NO,Yes,TC2111 can be merged in TC2113,Yes,2111,2113,https://moztrap.mozilla.org/manage/cases/?filter-id=2111,https://moztrap.mozilla.org/manage/cases/?filter-id=2113,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210867&rhs=210869,210867,210869
NO,Yes,TC2119 can be merged in TC2120,Yes,2119,2120,https://moztrap.mozilla.org/manage/cases/?filter-id=2119,https://moztrap.mozilla.org/manage/cases/?filter-id=2120,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210875&rhs=210876,210875,210876
NO,NO,Different test points in the two cases,,2121,2128,https://moztrap.mozilla.org/manage/cases/?filter-id=2121,https://moztrap.mozilla.org/manage/cases/?filter-id=2128,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210877&rhs=210884,210877,210884
NO,NO,Different test points in the two cases,,2122,2128,https://moztrap.mozilla.org/manage/cases/?filter-id=2122,https://moztrap.mozilla.org/manage/cases/?filter-id=2128,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210878&rhs=210884,210878,210884
NO,NO,TC2138 has been merged in TC2243,,2138,2139,https://moztrap.mozilla.org/manage/cases/?filter-id=2138,https://moztrap.mozilla.org/manage/cases/?filter-id=2139,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210892&rhs=210893,210892,210893
NO,NO,TC2138 has been merged in TC2243,,2138,2240,https://moztrap.mozilla.org/manage/cases/?filter-id=2138,https://moztrap.mozilla.org/manage/cases/?filter-id=2240,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210892&rhs=210973,210892,210973
NO,NO,TC2138 has been merged in TC2243,,2138,2242,https://moztrap.mozilla.org/manage/cases/?filter-id=2138,https://moztrap.mozilla.org/manage/cases/?filter-id=2242,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210892&rhs=210975,210892,210975
NO,Yes,TC2243 is inclued in TC2138,Yes,2138,2243,https://moztrap.mozilla.org/manage/cases/?filter-id=2138,https://moztrap.mozilla.org/manage/cases/?filter-id=2243,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210892&rhs=210976,210892,210976
NO,Yes,TC2241 can be merged in TC2139,Yes,2139,2241,https://moztrap.mozilla.org/manage/cases/?filter-id=2139,https://moztrap.mozilla.org/manage/cases/?filter-id=2241,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210893&rhs=210974,210893,210974
Yes,NO,Same cases merge TC2140 in TC2248,,2140,2248,https://moztrap.mozilla.org/manage/cases/?filter-id=2140,https://moztrap.mozilla.org/manage/cases/?filter-id=2248,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210894&rhs=210979,210894,210979
NO,Yes,TC2251 can be merged in TC2140,Yes,2140,2251,https://moztrap.mozilla.org/manage/cases/?filter-id=2140,https://moztrap.mozilla.org/manage/cases/?filter-id=2251,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210894&rhs=210982,210894,210982
NO,Yes,TC2142 can be merged in TC2146,Yes,2142,2146,https://moztrap.mozilla.org/manage/cases/?filter-id=2142,https://moztrap.mozilla.org/manage/cases/?filter-id=2146,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210896&rhs=210900,210896,210900
NO,NO,Different test points in the two cases,,2173,2181,https://moztrap.mozilla.org/manage/cases/?filter-id=2173,https://moztrap.mozilla.org/manage/cases/?filter-id=2181,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210925&rhs=210933,210925,210933
NO,NO,Different test points in the two cases,,2173,2183,https://moztrap.mozilla.org/manage/cases/?filter-id=2173,https://moztrap.mozilla.org/manage/cases/?filter-id=2183,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210925&rhs=210935,210925,210935
NO,NO,Different test points in the two cases,,2181,2183,https://moztrap.mozilla.org/manage/cases/?filter-id=2181,https://moztrap.mozilla.org/manage/cases/?filter-id=2183,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210933&rhs=210935,210933,210935
NO,NO,Different test points in the two cases,,2188,2195,https://moztrap.mozilla.org/manage/cases/?filter-id=2188,https://moztrap.mozilla.org/manage/cases/?filter-id=2195,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210940&rhs=210946,210940,210946
NO,NO,Different test points in the two cases,,2204,2206,https://moztrap.mozilla.org/manage/cases/?filter-id=2204,https://moztrap.mozilla.org/manage/cases/?filter-id=2206,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210950&rhs=210952,210950,210952
NO,NO,Different test points in the two cases,,2212,2452,https://moztrap.mozilla.org/manage/cases/?filter-id=2212,https://moztrap.mozilla.org/manage/cases/?filter-id=2452,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210955&rhs=211150,210955,211150
Yes,NO,same cases merge TC2219 in TC2220,,2219,2220,https://moztrap.mozilla.org/manage/cases/?filter-id=2219,https://moztrap.mozilla.org/manage/cases/?filter-id=2220,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210959&rhs=210960,210959,210960
NO,Yes,TC2230 can be merged in TC2231,Yes,2230,2231,https://moztrap.mozilla.org/manage/cases/?filter-id=2230,https://moztrap.mozilla.org/manage/cases/?filter-id=2231,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210968&rhs=210969,210968,210969
NO,NO,TC2242 has merged with TC2343,,2240,2242,https://moztrap.mozilla.org/manage/cases/?filter-id=2240,https://moztrap.mozilla.org/manage/cases/?filter-id=2242,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210973&rhs=210975,210973,210975
NO,Yes,TC2243 is inclued in TC2242,Yes,2242,2243,https://moztrap.mozilla.org/manage/cases/?filter-id=2242,https://moztrap.mozilla.org/manage/cases/?filter-id=2243,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210975&rhs=210976,210975,210976
NO,Yes,Outgoing call and incoming call in Cantact can be merged in TC2247,Yes,2245,2247,https://moztrap.mozilla.org/manage/cases/?filter-id=2245,https://moztrap.mozilla.org/manage/cases/?filter-id=2247,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210977&rhs=210978,210977,210978
NO,NO,TC2245 has been merged in TC2247,,2245,2248,https://moztrap.mozilla.org/manage/cases/?filter-id=2245,https://moztrap.mozilla.org/manage/cases/?filter-id=2248,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210977&rhs=210979,210977,210979
NO,NO,TC2247 has merged with TC2245,,2247,2248,https://moztrap.mozilla.org/manage/cases/?filter-id=2247,https://moztrap.mozilla.org/manage/cases/?filter-id=2248,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210978&rhs=210979,210978,210979
NO,NO,Different test points in the two cases,,2248,2250,https://moztrap.mozilla.org/manage/cases/?filter-id=2248,https://moztrap.mozilla.org/manage/cases/?filter-id=2250,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210979&rhs=210981,210979,210981
NO,Yes,TC2251 can be merged in TC2248,Yes,2248,2251,https://moztrap.mozilla.org/manage/cases/?filter-id=2248,https://moztrap.mozilla.org/manage/cases/?filter-id=2251,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210979&rhs=210982,210979,210982
NO,Yes,Today's Outgoing call and incoming call  can be merged in TC2250,Yes,2249,2250,https://moztrap.mozilla.org/manage/cases/?filter-id=2249,https://moztrap.mozilla.org/manage/cases/?filter-id=2250,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210980&rhs=210981,210980,210981
NO,NO,TC2249 has been merged in TC2250,,2249,2251,https://moztrap.mozilla.org/manage/cases/?filter-id=2249,https://moztrap.mozilla.org/manage/cases/?filter-id=2251,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210980&rhs=210982,210980,210982
NO,NO,Different test points in the two cases,,2250,2251,https://moztrap.mozilla.org/manage/cases/?filter-id=2250,https://moztrap.mozilla.org/manage/cases/?filter-id=2251,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=210981&rhs=210982,210981,210982
NO,Yes,Outgoing call and incoming call can be merged in TC2276,Yes,2275,2276,https://moztrap.mozilla.org/manage/cases/?filter-id=2275,https://moztrap.mozilla.org/manage/cases/?filter-id=2276,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211000&rhs=211001,211000,211001
NO,NO,Different test points in the two cases,,2292,2300,https://moztrap.mozilla.org/manage/cases/?filter-id=2292,https://moztrap.mozilla.org/manage/cases/?filter-id=2300,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211010&rhs=211016,211010,211016
NO,Yes,Music view and scoll the view can be merged in TC2305,Yes,2292,2305,https://moztrap.mozilla.org/manage/cases/?filter-id=2292,https://moztrap.mozilla.org/manage/cases/?filter-id=2305,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211010&rhs=211021,211010,211021
NO,Yes,TC2294 can be merged in TC2293,Yes,2293,2294,https://moztrap.mozilla.org/manage/cases/?filter-id=2293,https://moztrap.mozilla.org/manage/cases/?filter-id=2294,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211011&rhs=211012,211011,211012
NO,Yes, TC2294 has been merged in TC2293 and TC2304 is also merged in TC2293,Yes,2294,2304,https://moztrap.mozilla.org/manage/cases/?filter-id=2294,https://moztrap.mozilla.org/manage/cases/?filter-id=2304,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211012&rhs=211020,211012,211020
NO,NO,Different test points in the two cases,,2294,2314,https://moztrap.mozilla.org/manage/cases/?filter-id=2294,https://moztrap.mozilla.org/manage/cases/?filter-id=2314,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211012&rhs=211028,211012,211028
NO,NO,Different test points in the two cases,,2295,2314,https://moztrap.mozilla.org/manage/cases/?filter-id=2295,https://moztrap.mozilla.org/manage/cases/?filter-id=2314,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211013&rhs=211028,211013,211028
NO,Yes,TC2327 can be merged in TC2326,Yes,2326,2327,https://moztrap.mozilla.org/manage/cases/?filter-id=2326,https://moztrap.mozilla.org/manage/cases/?filter-id=2327,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211039&rhs=211040,211039,211040
NO,NO,Different test points in the two cases,,2326,2329,https://moztrap.mozilla.org/manage/cases/?filter-id=2326,https://moztrap.mozilla.org/manage/cases/?filter-id=2329,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211039&rhs=211042,211039,211042
NO,Yes,TC2327 is included in TC2329,Yes,2327,2329,https://moztrap.mozilla.org/manage/cases/?filter-id=2327,https://moztrap.mozilla.org/manage/cases/?filter-id=2329,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211040&rhs=211042,211040,211042
NO,Yes,TC2350 is included in TC2330,Yes,2330,2350,https://moztrap.mozilla.org/manage/cases/?filter-id=2330,https://moztrap.mozilla.org/manage/cases/?filter-id=2350,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211043&rhs=211063,211043,211063
NO,NO,Different test points in the two cases,,2332,2343,https://moztrap.mozilla.org/manage/cases/?filter-id=2332,https://moztrap.mozilla.org/manage/cases/?filter-id=2343,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211045&rhs=211056,211045,211056
NO,NO,Different test points in the two cases,,2332,2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2332,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211045&rhs=211066,211045,211066
NO,NO,Different test points in the two cases,,2332,2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2332,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211045&rhs=211079,211045,211079
NO,NO,Different test points in the two cases,,2332,2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2332,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211045&rhs=211116,211045,211116
NO,NO,Different test points in the two cases,,2336,2337,https://moztrap.mozilla.org/manage/cases/?filter-id=2336,https://moztrap.mozilla.org/manage/cases/?filter-id=2337,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211049&rhs=211050,211049,211050
NO,NO,Different test points in the two cases,,2336,2348,https://moztrap.mozilla.org/manage/cases/?filter-id=2336,https://moztrap.mozilla.org/manage/cases/?filter-id=2348,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211049&rhs=211061,211049,211061
NO,NO,Different test points in the two cases,,2336,2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2336,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211049&rhs=211066,211049,211066
NO,NO,Different test points in the two cases,,2336,2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2336,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211049&rhs=211079,211049,211079
NO,NO,Different test points in the two cases,,2336,2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2336,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211049&rhs=211116,211049,211116
NO,NO,Different test points in the two cases,,2336,2416,https://moztrap.mozilla.org/manage/cases/?filter-id=2336,https://moztrap.mozilla.org/manage/cases/?filter-id=2416,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211049&rhs=211120,211049,211120
NO,NO,TC 2339 is merged in TC2361,,2337,2339,https://moztrap.mozilla.org/manage/cases/?filter-id=2337,https://moztrap.mozilla.org/manage/cases/?filter-id=2339,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211050&rhs=211052,211050,211052
NO,NO,TC 2343 is merged in TC2361,,2337,2343,https://moztrap.mozilla.org/manage/cases/?filter-id=2337,https://moztrap.mozilla.org/manage/cases/?filter-id=2343,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211050&rhs=211056,211050,211056
NO,NO,TC 2348 is merged in TC2361,,2337,2348,https://moztrap.mozilla.org/manage/cases/?filter-id=2337,https://moztrap.mozilla.org/manage/cases/?filter-id=2348,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211050&rhs=211061,211050,211061
NO,NO,TC 2353 is merged in TC2361,,2337,2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2337,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211050&rhs=211066,211050,211066
NO,NO,TC 2358 is merged in TC2361,,2337,2358,https://moztrap.mozilla.org/manage/cases/?filter-id=2337,https://moztrap.mozilla.org/manage/cases/?filter-id=2358,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211050&rhs=211070,211050,211070
NO,Yes,TC2337 is inclued in TC2361,Yes,2337,2361,https://moztrap.mozilla.org/manage/cases/?filter-id=2337,https://moztrap.mozilla.org/manage/cases/?filter-id=2361,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211050&rhs=211073,211050,211073
NO,NO,TC2367 is merged in TC2377,,2337,2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2337,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211050&rhs=211079,211050,211079
NO,NO,TC 2343 is merged in TC2361,,2339,2343,https://moztrap.mozilla.org/manage/cases/?filter-id=2339,https://moztrap.mozilla.org/manage/cases/?filter-id=2343,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211052&rhs=211056,211052,211056
NO,NO,TC 2348 is merged in TC2361,,2339,2348,https://moztrap.mozilla.org/manage/cases/?filter-id=2339,https://moztrap.mozilla.org/manage/cases/?filter-id=2348,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211052&rhs=211061,211052,211061
NO,NO,TC 2353 is merged in TC2361,,2339,2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2339,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211052&rhs=211066,211052,211066
NO,NO,TC 2358 is merged in TC2361,,2339,2358,https://moztrap.mozilla.org/manage/cases/?filter-id=2339,https://moztrap.mozilla.org/manage/cases/?filter-id=2358,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211052&rhs=211070,211052,211070
NO,Yes,TC 2339 is included in TC2361,Yes,2339,2361,https://moztrap.mozilla.org/manage/cases/?filter-id=2339,https://moztrap.mozilla.org/manage/cases/?filter-id=2361,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211052&rhs=211073,211052,211073
NO,NO,Different test points in the two cases,,2339,2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2339,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211052&rhs=211079,211052,211079
NO,NO,Different test points in the two cases,,2339,2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2339,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211052&rhs=211116,211052,211116
NO,Yes,TC2340 is included in TC2345,Yes,2340,2345,https://moztrap.mozilla.org/manage/cases/?filter-id=2340,https://moztrap.mozilla.org/manage/cases/?filter-id=2345,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211053&rhs=211058,211053,211058
NO,Yes,TC2341 can be merged in TC2342,Yes,2341,2342,https://moztrap.mozilla.org/manage/cases/?filter-id=2341,https://moztrap.mozilla.org/manage/cases/?filter-id=2342,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211054&rhs=211055,211054,211055
NO,NO,TC2343 is merged in TC2361,,2343,2348,https://moztrap.mozilla.org/manage/cases/?filter-id=2343,https://moztrap.mozilla.org/manage/cases/?filter-id=2348,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211056&rhs=211061,211056,211061
NO,NO,TC2343 is merged in TC2361,,2343,2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2343,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211056&rhs=211066,211056,211066
NO,NO,TC2343 is merged in TC2361,,2343,2358,https://moztrap.mozilla.org/manage/cases/?filter-id=2343,https://moztrap.mozilla.org/manage/cases/?filter-id=2358,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211056&rhs=211070,211056,211070
NO,Yes,TC2343 is included in TC2361,Yes,2343,2361,https://moztrap.mozilla.org/manage/cases/?filter-id=2343,https://moztrap.mozilla.org/manage/cases/?filter-id=2361,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211056&rhs=211073,211056,211073
NO,Yes,TC2346 can be merged in TC2347,Yes,2346,2347,https://moztrap.mozilla.org/manage/cases/?filter-id=2346,https://moztrap.mozilla.org/manage/cases/?filter-id=2347,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211059&rhs=211060,211059,211060
NO,NO,TC 2353 is merged  in TC2361,,2348,2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2348,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211061&rhs=211066,211061,211066
NO,NO,TC2358 is merged in TC2361,,2348,2358,https://moztrap.mozilla.org/manage/cases/?filter-id=2348,https://moztrap.mozilla.org/manage/cases/?filter-id=2358,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211061&rhs=211070,211061,211070
NO,Yes,TC2348 is included in TC2361,Yes,2348,2361,https://moztrap.mozilla.org/manage/cases/?filter-id=2348,https://moztrap.mozilla.org/manage/cases/?filter-id=2361,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211061&rhs=211073,211061,211073
NO,NO,TC 2358 is merged in TC2361,,2353,2358,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2358,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211066&rhs=211070,211066,211070
NO,Yes,TC 2353 is included  in TC2361,Yes,2353,2361,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2361,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211066&rhs=211073,211066,211073
NO,NO,Different test points in the two cases,,2353,2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211066&rhs=211079,211066,211079
NO,NO,Different test points in the two cases,,2353,2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211066&rhs=211084,211066,211084
NO,NO,Different test points in the two cases,,2353,2377,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2377,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211066&rhs=211089,211066,211089
NO,NO,Different test points in the two cases,,2353,2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2353,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211066&rhs=211116,211066,211116
NO,Yes,TC 2358 can be merged in TC2361,Yes,2358,2361,https://moztrap.mozilla.org/manage/cases/?filter-id=2358,https://moztrap.mozilla.org/manage/cases/?filter-id=2361,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211070&rhs=211073,211070,211073
NO,NO,Different test points in the two cases,,2358,2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2358,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211070&rhs=211079,211070,211079
NO,NO,Different test points in the two cases,,2358,2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2358,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211070&rhs=211084,211070,211084
NO,NO,Different test points in the two cases,,2358,2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2358,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211070&rhs=211116,211070,211116
NO,Yes,TC2359 is included in TC2362,Yes,2359,2362,https://moztrap.mozilla.org/manage/cases/?filter-id=2359,https://moztrap.mozilla.org/manage/cases/?filter-id=2362,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211071&rhs=211074,211071,211074
NO,NO,Different test points in the two cases,,2361,2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2361,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211073&rhs=211079,211073,211079
NO,NO,TC2364 is merged in TC2377,,2364,2366,https://moztrap.mozilla.org/manage/cases/?filter-id=2364,https://moztrap.mozilla.org/manage/cases/?filter-id=2366,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211076&rhs=211078,211076,211078
NO,NO,TC2364 is merged in TC2377,,2364,2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2364,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211076&rhs=211084,211076,211084
NO,NO,TC2364 is merged in TC2377,,2364,2373,https://moztrap.mozilla.org/manage/cases/?filter-id=2364,https://moztrap.mozilla.org/manage/cases/?filter-id=2373,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211076&rhs=211085,211076,211085
NO,Yes,TC2364 is included in TC2377,Yes,2364,2377,https://moztrap.mozilla.org/manage/cases/?filter-id=2364,https://moztrap.mozilla.org/manage/cases/?filter-id=2377,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211076&rhs=211089,211076,211089
NO,NO,TC2364 is merged in TC2377,,2364,2378,https://moztrap.mozilla.org/manage/cases/?filter-id=2364,https://moztrap.mozilla.org/manage/cases/?filter-id=2378,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211076&rhs=211090,211076,211090
